timestamp,asset_id,asset_type,oil_temp_c,load_pct,vibration_um,overall_status,source
2024-01-05 09:50:00,TRF-01,Transformer,80.63,56.54,3.376,Warning,HAI-distribution-matched
2024-01-05 09:55:00,TRF-02,Transformer,78.98,48.0,3.141,Warning,HAI-distribution-matched
2024-01-05 10:00:00,TRF-03,Transformer,79.46,51.72,3.208,Warning,HAI-distribution-matched
2024-01-05 10:05:00,TRF-04,Transformer,78.99,45.01,2.847,Warning,HAI-distribution-matched
2024-01-05 10:10:00,TRF-05,Transformer,79.74,43.0,3.105,Warning,HAI-distribution-matched
2024-01-05 10:15:00,TRF-01,Transformer,82.48,46.71,3.07,Warning,HAI-distribution-matched
2024-01-05 10:20:00,TRF-02,Transformer,80.75,45.74,2.954,Warning,HAI-distribution-matched
2024-01-05 10:25:00,TRF-03,Transformer,81.84,47.82,2.645,Warning,HAI-distribution-matched
2024-01-05 10:30:00,TRF-04,Transformer,81.14,43.53,2.16,Warning,HAI-distribution-matched
2024-01-05 10:35:00,TRF-05,Transformer,80.3,43.71,2.16,Warning,HAI-distribution-matched
2024-01-05 10:40:00,TRF-01,Transformer,79.89,46.13,2.379,Warning,HAI-distribution-matched
2024-01-05 10:45:00,TRF-02,Transformer,81.06,43.25,2.369,Warning,HAI-distribution-matched
2024-01-05 10:50:00,TRF-03,Transformer,83.82,52.47,2.42,Warning,HAI-distribution-matched
2024-01-05 10:55:00,TRF-04,Transformer,83.6,50.03,2.676,Warning,HAI-distribution-matched
2024-01-05 11:00:00,TRF-05,Transformer,58.88,56.88,3.191,Normal,HAI-distribution-matched
2024-01-05 11:05:00,TRF-01,Transformer,58.31,55.85,3.504,Normal,HAI-distribution-matched
2024-01-05 11:10:00,TRF-02,Transformer,61.66,48.78,3.177,Normal,HAI-distribution-matched
2024-01-05 11:15:00,TRF-03,Transformer,63.16,44.68,2.649,Normal,HAI-distribution-matched
2024-01-05 11:20:00,TRF-04,Transformer,62.64,47.01,3.311,Normal,HAI-distribution-matched
2024-01-05 11:25:00,TRF-05,Transformer,63.34,52.78,3.84,Normal,HAI-distribution-matched
2024-01-05 11:30:00,TRF-01,Transformer,64.99,60.94,3.771,Normal,HAI-distribution-matched
2024-01-05 11:35:00,TRF-02,Transformer,71.29,60.62,3.328,Normal,HAI-distribution-matched
2024-01-05 11:40:00,TRF-03,Transformer,69.91,54.57,3.527,Normal,HAI-distribution-matched
2024-01-05 11:45:00,TRF-04,Transformer,70.81,55.86,3.42,Normal,HAI-distribution-matched
2024-01-05 11:50:00,TRF-05,Transformer,71.88,52.08,3.328,Normal,HAI-distribution-matched
2024-01-05 11:55:00,TRF-01,Transformer,72.07,54.26,3.51,Normal,HAI-distribution-matched
2024-01-05 12:00:00,TRF-02,Transformer,69.0,50.2,3.52,Normal,HAI-distribution-matched
2024-01-05 12:05:00,TRF-03,Transformer,65.05,41.68,3.135,Normal,HAI-distribution-matched
2024-01-05 12:10:00,TRF-04,Transformer,66.58,49.5,3.031,Normal,HAI-distribution-matched
2024-01-05 12:15:00,TRF-05,Transformer,65.93,49.32,3.197,Normal,HAI-distribution-matched
2024-01-05 12:20:00,TRF-01,Transformer,68.0,50.4,3.299,Normal,HAI-distribution-matched
2024-01-05 12:25:00,TRF-02,Transformer,69.03,55.5,3.322,Normal,HAI-distribution-matched
2024-01-05 12:30:00,TRF-03,Transformer,73.08,63.74,3.515,Normal,HAI-distribution-matched
2024-01-05 12:35:00,TRF-04,Transformer,72.59,65.61,3.344,Normal,HAI-distribution-matched
2024-01-05 12:40:00,TRF-05,Transformer,71.82,64.48,3.339,Normal,HAI-distribution-matched
2024-01-05 12:45:00,TRF-01,Transformer,65.51,65.1,2.417,Normal,HAI-distribution-matched
2024-01-05 12:50:00,TRF-02,Transformer,67.75,62.28,2.388,Normal,HAI-distribution-matched
2024-01-05 12:55:00,TRF-03,Transformer,68.41,61.35,2.677,Normal,HAI-distribution-matched
2024-01-05 13:00:00,TRF-04,Transformer,71.03,61.04,2.625,Normal,HAI-distribution-matched
2024-01-05 13:05:00,TRF-05,Transformer,60.54,56.65,2.561,Normal,HAI-distribution-matched
2024-01-05 13:10:00,TRF-01,Transformer,67.4,56.5,2.358,Normal,HAI-distribution-matched
2024-01-05 13:15:00,TRF-02,Transformer,67.11,57.9,2.713,Normal,HAI-distribution-matched
2024-01-05 13:20:00,TRF-03,Transformer,70.75,59.75,2.898,Normal,HAI-distribution-matched
2024-01-05 13:25:00,TRF-04,Transformer,67.4,60.97,3.126,Normal,HAI-distribution-matched
2024-01-05 13:30:00,TRF-05,Transformer,67.07,54.15,2.662,Normal,HAI-distribution-matched
2024-01-05 13:35:00,TRF-01,Transformer,65.28,59.72,2.671,Normal,HAI-distribution-matched
2024-01-05 13:40:00,TRF-02,Transformer,64.92,64.08,2.648,Normal,HAI-distribution-matched
2024-01-05 13:45:00,TRF-03,Transformer,70.45,62.3,2.628,Normal,HAI-distribution-matched
2024-01-05 13:50:00,TRF-04,Transformer,69.68,63.22,2.525,Normal,HAI-distribution-matched
2024-01-05 13:55:00,TRF-05,Transformer,69.33,61.03,2.507,Normal,HAI-distribution-matched
2024-01-05 14:00:00,TRF-01,Transformer,72.25,63.45,2.8,Normal,HAI-distribution-matched
2024-01-05 14:05:00,TRF-02,Transformer,71.54,58.58,2.336,Normal,HAI-distribution-matched
2024-01-05 14:10:00,TRF-03,Transformer,72.78,63.98,2.895,Normal,HAI-distribution-matched
2024-01-05 14:15:00,TRF-04,Transformer,73.63,65.74,3.035,Normal,HAI-distribution-matched
2024-01-05 14:20:00,TRF-05,Transformer,78.3,67.34,3.019,Normal,HAI-distribution-matched
2024-01-05 14:25:00,TRF-01,Transformer,77.61,65.02,3.25,Normal,HAI-distribution-matched
2024-01-05 14:30:00,TRF-02,Transformer,74.57,57.27,2.838,Normal,HAI-distribution-matched
2024-01-05 14:35:00,TRF-03,Transformer,76.35,60.84,2.691,Normal,HAI-distribution-matched
2024-01-05 14:40:00,TRF-04,Transformer,74.26,53.86,2.706,Normal,HAI-distribution-matched
2024-01-05 14:45:00,TRF-05,Transformer,75.5,58.0,3.103,Normal,HAI-distribution-matched
2024-01-05 14:50:00,TRF-01,Transformer,74.34,54.13,3.075,Normal,HAI-distribution-matched
2024-01-05 14:55:00,TRF-02,Transformer,71.0,47.24,3.18,Normal,HAI-distribution-matched
2024-01-05 15:00:00,TRF-03,Transformer,72.62,48.41,3.001,Normal,HAI-distribution-matched
2024-01-05 15:05:00,TRF-04,Transformer,71.62,54.63,3.126,Normal,HAI-distribution-matched
2024-01-05 15:10:00,TRF-05,Transformer,70.24,50.41,3.54,Normal,HAI-distribution-matched
2024-01-05 15:15:00,TRF-01,Transformer,69.35,58.18,3.716,Normal,HAI-distribution-matched
2024-01-05 15:20:00,TRF-02,Transformer,69.38,60.61,3.588,Normal,HAI-distribution-matched
2024-01-05 15:25:00,TRF-03,Transformer,69.9,60.46,3.674,Normal,HAI-distribution-matched
2024-01-05 15:30:00,TRF-04,Transformer,69.53,57.71,3.722,Normal,HAI-distribution-matched
2024-01-05 15:35:00,TRF-05,Transformer,69.61,55.69,3.744,Normal,HAI-distribution-matched
2024-01-05 15:40:00,TRF-01,Transformer,74.25,57.49,3.84,Normal,HAI-distribution-matched
2024-01-05 15:45:00,TRF-02,Transformer,75.33,60.86,3.84,Normal,HAI-distribution-matched
2024-01-05 15:50:00,TRF-03,Transformer,72.27,57.35,3.84,Normal,HAI-distribution-matched
2024-01-05 15:55:00,TRF-04,Transformer,72.95,53.43,3.84,Normal,HAI-distribution-matched
2024-01-05 16:00:00,TRF-05,Transformer,73.92,52.72,3.673,Normal,HAI-distribution-matched
2024-01-05 16:05:00,TRF-01,Transformer,71.72,59.23,3.334,Normal,HAI-distribution-matched
2024-01-05 16:10:00,TRF-02,Transformer,70.85,53.21,3.214,Normal,HAI-distribution-matched
2024-01-05 16:15:00,TRF-03,Transformer,73.56,58.53,3.163,Normal,HAI-distribution-matched
2024-01-05 16:20:00,TRF-04,Transformer,71.46,58.19,2.709,Normal,HAI-distribution-matched
2024-01-05 16:25:00,TRF-05,Transformer,72.35,50.4,2.975,Normal,HAI-distribution-matched
2024-01-05 16:30:00,TRF-01,Transformer,70.19,49.05,2.264,Normal,HAI-distribution-matched
2024-01-05 16:35:00,TRF-02,Transformer,70.59,52.64,3.076,Normal,HAI-distribution-matched
2024-01-05 16:40:00,TRF-03,Transformer,71.64,60.96,3.452,Normal,HAI-distribution-matched
2024-01-05 16:45:00,TRF-04,Transformer,68.92,54.2,3.317,Normal,HAI-distribution-matched
2024-01-05 16:50:00,TRF-05,Transformer,61.36,41.84,3.272,Normal,HAI-distribution-matched
2024-01-05 16:55:00,TRF-01,Transformer,56.69,40.6,3.309,Normal,HAI-distribution-matched
2024-01-05 17:00:00,TRF-02,Transformer,63.49,45.57,3.111,Normal,HAI-distribution-matched
2024-01-05 17:05:00,TRF-03,Transformer,59.3,40.6,3.144,Normal,HAI-distribution-matched
2024-01-05 17:10:00,TRF-04,Transformer,58.82,48.07,3.085,Normal,HAI-distribution-matched
2024-01-05 17:15:00,TRF-05,Transformer,55.24,54.48,3.048,Normal,HAI-distribution-matched
2024-01-05 17:20:00,TRF-01,Transformer,55.52,55.4,3.088,Normal,HAI-distribution-matched
2024-01-05 17:25:00,TRF-02,Transformer,54.67,52.57,2.735,Normal,HAI-distribution-matched
2024-01-05 17:30:00,TRF-03,Transformer,58.58,53.18,2.785,Normal,HAI-distribution-matched
2024-01-05 17:35:00,TRF-04,Transformer,63.33,56.16,2.86,Normal,HAI-distribution-matched
2024-01-05 17:40:00,TRF-05,Transformer,62.16,58.01,2.914,Normal,HAI-distribution-matched
2024-01-05 17:45:00,TRF-01,Transformer,71.54,65.26,2.871,Normal,HAI-distribution-matched
2024-01-05 17:50:00,TRF-02,Transformer,73.11,62.57,3.184,Normal,HAI-distribution-matched
2024-01-05 17:55:00,TRF-03,Transformer,69.21,55.68,3.065,Normal,HAI-distribution-matched
2024-01-05 18:00:00,TRF-04,Transformer,59.24,49.04,3.114,Normal,HAI-distribution-matched
2024-01-05 18:05:00,TRF-05,Transformer,64.64,42.51,3.432,Normal,HAI-distribution-matched
2024-01-05 18:10:00,TRF-01,Transformer,60.85,45.25,3.347,Normal,HAI-distribution-matched
2024-01-05 18:15:00,TRF-02,Transformer,56.31,45.68,3.35,Normal,HAI-distribution-matched
2024-01-05 18:20:00,TRF-03,Transformer,60.67,47.22,3.273,Normal,HAI-distribution-matched
2024-01-05 18:25:00,TRF-04,Transformer,67.81,46.01,3.551,Normal,HAI-distribution-matched
2024-01-05 18:30:00,TRF-05,Transformer,89.75,108.28,3.402,Critical,HAI-distribution-matched
2024-01-05 18:35:00,TRF-01,Transformer,91.09,111.58,3.673,Critical,HAI-distribution-matched
2024-01-05 18:40:00,TRF-02,Transformer,90.59,108.62,3.545,Critical,HAI-distribution-matched
2024-01-05 18:45:00,TRF-03,Transformer,89.44,104.47,3.242,Critical,HAI-distribution-matched
2024-01-05 18:50:00,TRF-04,Transformer,87.97,99.57,3.381,Critical,HAI-distribution-matched
2024-01-05 18:55:00,TRF-05,Transformer,89.43,104.44,3.245,Critical,HAI-distribution-matched
2024-01-05 19:00:00,TRF-01,Transformer,89.8,107.22,3.368,Critical,HAI-distribution-matched
2024-01-05 19:05:00,TRF-02,Transformer,88.99,109.69,2.609,Critical,HAI-distribution-matched
2024-01-05 19:10:00,TRF-03,Transformer,85.87,110.51,2.669,Critical,HAI-distribution-matched
2024-01-05 19:15:00,TRF-04,Transformer,84.86,112.0,2.6,Critical,HAI-distribution-matched
2024-01-05 19:20:00,TRF-05,Transformer,79.04,110.63,2.385,Critical,HAI-distribution-matched
2024-01-05 19:25:00,TRF-01,Transformer,58.69,42.45,2.335,Normal,HAI-distribution-matched
2024-01-05 19:30:00,TRF-02,Transformer,57.54,47.05,2.286,Normal,HAI-distribution-matched
2024-01-05 19:35:00,TRF-03,Transformer,53.11,40.6,2.381,Normal,HAI-distribution-matched
2024-01-05 19:40:00,TRF-04,Transformer,54.77,40.6,2.16,Normal,HAI-distribution-matched
2024-01-05 19:45:00,TRF-05,Transformer,60.4,42.71,2.334,Normal,HAI-distribution-matched
2024-01-05 19:50:00,TRF-01,Transformer,62.61,40.6,2.787,Normal,HAI-distribution-matched
2024-01-05 19:55:00,TRF-02,Transformer,58.85,44.46,2.891,Normal,HAI-distribution-matched
2024-01-05 20:00:00,TRF-03,Transformer,55.79,42.5,3.117,Normal,HAI-distribution-matched
2024-01-05 20:05:00,TRF-04,Transformer,59.34,42.36,3.382,Normal,HAI-distribution-matched
2024-01-05 20:10:00,TRF-05,Transformer,58.06,46.8,3.644,Normal,HAI-distribution-matched
2024-01-05 20:15:00,TRF-01,Transformer,56.74,42.38,3.84,Normal,HAI-distribution-matched
2024-01-05 20:20:00,TRF-02,Transformer,60.59,47.57,3.746,Normal,HAI-distribution-matched
2024-01-05 20:25:00,TRF-03,Transformer,58.46,48.89,3.449,Normal,HAI-distribution-matched
2024-01-05 20:30:00,TRF-04,Transformer,61.42,55.36,3.584,Normal,HAI-distribution-matched
2024-01-05 20:35:00,TRF-05,Transformer,58.29,56.23,3.679,Normal,HAI-distribution-matched
2024-01-05 20:40:00,TRF-01,Transformer,56.11,51.31,3.777,Normal,HAI-distribution-matched
2024-01-05 20:45:00,TRF-02,Transformer,60.68,59.51,3.84,Normal,HAI-distribution-matched
2024-01-05 20:50:00,TRF-03,Transformer,55.32,54.47,3.84,Normal,HAI-distribution-matched
2024-01-05 20:55:00,TRF-04,Transformer,57.77,53.55,3.84,Normal,HAI-distribution-matched
2024-01-05 21:00:00,TRF-05,Transformer,60.07,58.0,3.548,Normal,HAI-distribution-matched
2024-01-05 21:05:00,TRF-01,Transformer,59.94,49.23,4.83,Warning,HAI-distribution-matched
2024-01-05 21:10:00,TRF-02,Transformer,63.27,56.47,4.882,Warning,HAI-distribution-matched
2024-01-05 21:15:00,TRF-03,Transformer,66.03,51.15,4.841,Warning,HAI-distribution-matched
2024-01-05 21:20:00,TRF-04,Transformer,65.64,49.72,4.905,Warning,HAI-distribution-matched
2024-01-05 21:25:00,TRF-05,Transformer,64.66,51.79,4.918,Warning,HAI-distribution-matched
2024-01-05 21:30:00,TRF-01,Transformer,65.02,52.09,4.821,Warning,HAI-distribution-matched
2024-01-05 21:35:00,TRF-02,Transformer,67.66,56.02,4.878,Warning,HAI-distribution-matched
2024-01-05 21:40:00,TRF-03,Transformer,65.28,48.78,4.838,Warning,HAI-distribution-matched
2024-01-05 21:45:00,TRF-04,Transformer,66.33,52.93,4.781,Warning,HAI-distribution-matched
2024-01-05 21:50:00,TRF-05,Transformer,65.13,56.81,4.692,Warning,HAI-distribution-matched
2024-01-05 21:55:00,TRF-01,Transformer,64.52,61.1,4.688,Warning,HAI-distribution-matched
2024-01-05 22:00:00,TRF-02,Transformer,58.34,53.15,4.776,Warning,HAI-distribution-matched
2024-01-05 22:05:00,TRF-03,Transformer,62.55,46.93,4.839,Warning,HAI-distribution-matched
2024-01-05 22:10:00,TRF-04,Transformer,58.8,46.62,4.833,Warning,HAI-distribution-matched
2024-01-05 22:15:00,TRF-05,Transformer,55.88,41.86,4.856,Warning,HAI-distribution-matched
2024-01-05 22:20:00,TRF-01,Transformer,54.16,40.6,4.949,Warning,HAI-distribution-matched
2024-01-05 22:25:00,TRF-02,Transformer,57.78,40.6,4.871,Warning,HAI-distribution-matched
2024-01-05 22:30:00,TRF-03,Transformer,57.39,40.75,4.698,Warning,HAI-distribution-matched
2024-01-05 22:35:00,TRF-04,Transformer,65.92,55.27,4.818,Warning,HAI-distribution-matched
2024-01-05 22:40:00,TRF-05,Transformer,64.53,57.66,6.049,Critical,HAI-distribution-matched
2024-01-05 22:45:00,TRF-01,Transformer,67.75,65.01,6.113,Critical,HAI-distribution-matched
2024-01-05 22:50:00,TRF-02,Transformer,64.81,63.32,6.026,Critical,HAI-distribution-matched
2024-01-05 22:55:00,TRF-03,Transformer,71.91,64.54,6.0,Critical,HAI-distribution-matched
2024-01-05 23:00:00,TRF-04,Transformer,67.18,62.47,5.752,Critical,HAI-distribution-matched
2024-01-05 23:05:00,TRF-05,Transformer,70.18,69.4,6.021,Critical,HAI-distribution-matched
2024-01-05 23:10:00,TRF-01,Transformer,71.34,67.45,6.134,Critical,HAI-distribution-matched
2024-01-05 23:15:00,TRF-02,Transformer,70.88,63.15,6.283,Critical,HAI-distribution-matched
2024-01-05 23:20:00,TRF-03,Transformer,70.51,65.45,6.501,Critical,HAI-distribution-matched
2024-01-05 23:25:00,TRF-04,Transformer,69.57,64.8,6.296,Critical,HAI-distribution-matched
2024-01-05 23:30:00,TRF-05,Transformer,68.45,61.46,6.208,Critical,HAI-distribution-matched
2024-01-05 23:35:00,TRF-01,Transformer,68.78,64.74,5.85,Critical,HAI-distribution-matched
2024-01-05 23:40:00,TRF-02,Transformer,71.0,63.09,6.474,Critical,HAI-distribution-matched
2024-01-05 23:45:00,TRF-03,Transformer,76.56,61.67,6.398,Critical,HAI-distribution-matched
2024-01-05 23:50:00,TRF-04,Transformer,73.48,61.69,6.552,Critical,HAI-distribution-matched
2024-01-05 23:55:00,TRF-05,Transformer,65.87,53.01,6.264,Critical,HAI-distribution-matched
2024-01-06 00:00:00,TRF-01,Transformer,63.36,46.26,6.43,Critical,HAI-distribution-matched
2024-01-06 00:05:00,TRF-02,Transformer,72.66,52.38,6.731,Critical,HAI-distribution-matched
2024-01-06 00:10:00,TRF-03,Transformer,68.24,49.78,6.632,Critical,HAI-distribution-matched
2024-01-06 00:15:00,TRF-04,Transformer,72.42,49.97,6.374,Critical,HAI-distribution-matched
2024-01-06 00:20:00,TRF-05,Transformer,75.46,57.86,6.315,Critical,HAI-distribution-matched
2024-01-06 00:25:00,TRF-01,Transformer,74.63,57.04,3.84,Normal,HAI-distribution-matched
2024-01-06 00:30:00,TRF-02,Transformer,74.59,55.81,3.777,Normal,HAI-distribution-matched
2024-01-06 00:35:00,TRF-03,Transformer,76.0,59.65,3.581,Normal,HAI-distribution-matched
2024-01-06 00:40:00,TRF-04,Transformer,74.99,56.31,3.405,Normal,HAI-distribution-matched
2024-01-06 00:45:00,TRF-05,Transformer,74.59,61.43,3.177,Normal,HAI-distribution-matched
2024-01-06 00:50:00,TRF-01,Transformer,72.6,64.34,2.963,Normal,HAI-distribution-matched
2024-01-06 00:55:00,TRF-02,Transformer,70.4,69.4,2.833,Normal,HAI-distribution-matched
2024-01-06 01:00:00,TRF-03,Transformer,67.18,65.58,2.505,Normal,HAI-distribution-matched
2024-01-06 01:05:00,TRF-04,Transformer,64.86,69.4,2.377,Normal,HAI-distribution-matched
2024-01-06 01:10:00,TRF-05,Transformer,65.63,69.4,2.973,Normal,HAI-distribution-matched
2024-01-06 01:15:00,TRF-01,Transformer,61.72,62.09,3.167,Normal,HAI-distribution-matched
2024-01-06 01:20:00,TRF-02,Transformer,59.46,49.54,3.381,Normal,HAI-distribution-matched
2024-01-06 01:25:00,TRF-03,Transformer,54.64,46.82,3.628,Normal,HAI-distribution-matched
2024-01-06 01:30:00,TRF-04,Transformer,57.56,49.34,3.84,Normal,HAI-distribution-matched
2024-01-06 01:35:00,TRF-05,Transformer,61.71,52.13,3.399,Normal,HAI-distribution-matched
2024-01-06 01:40:00,TRF-01,Transformer,56.25,52.3,3.022,Normal,HAI-distribution-matched
2024-01-06 01:45:00,TRF-02,Transformer,58.6,52.48,2.811,Normal,HAI-distribution-matched
2024-01-06 01:50:00,TRF-03,Transformer,63.01,52.3,2.718,Normal,HAI-distribution-matched
2024-01-06 01:55:00,TRF-04,Transformer,61.11,57.27,2.683,Normal,HAI-distribution-matched
2024-01-06 02:00:00,TRF-05,Transformer,64.72,50.57,2.615,Normal,HAI-distribution-matched
2024-01-06 02:05:00,TRF-01,Transformer,66.35,52.42,2.729,Normal,HAI-distribution-matched
2024-01-06 02:10:00,TRF-02,Transformer,62.98,49.17,2.779,Normal,HAI-distribution-matched
2024-01-06 02:15:00,TRF-03,Transformer,61.91,46.03,2.626,Normal,HAI-distribution-matched
2024-01-06 02:20:00,TRF-04,Transformer,65.59,52.58,2.16,Normal,HAI-distribution-matched
2024-01-06 02:25:00,TRF-05,Transformer,64.42,48.59,2.16,Normal,HAI-distribution-matched
2024-01-06 02:30:00,TRF-01,Transformer,65.91,48.94,2.16,Normal,HAI-distribution-matched
2024-01-06 02:35:00,TRF-02,Transformer,65.66,58.51,2.16,Normal,HAI-distribution-matched
2024-01-06 02:40:00,TRF-03,Transformer,67.17,61.7,2.16,Normal,HAI-distribution-matched
2024-01-06 02:45:00,TRF-04,Transformer,62.07,58.68,2.16,Normal,HAI-distribution-matched
2024-01-06 02:50:00,TRF-05,Transformer,61.69,56.48,2.16,Normal,HAI-distribution-matched
2024-01-06 02:55:00,TRF-01,Transformer,57.89,50.83,2.16,Normal,HAI-distribution-matched
2024-01-06 03:00:00,TRF-02,Transformer,58.51,57.21,2.16,Normal,HAI-distribution-matched
2024-01-06 03:05:00,TRF-03,Transformer,64.47,61.35,2.16,Normal,HAI-distribution-matched
2024-01-06 03:10:00,TRF-04,Transformer,68.68,63.44,2.16,Normal,HAI-distribution-matched
2024-01-06 03:15:00,TRF-05,Transformer,70.99,65.7,2.16,Normal,HAI-distribution-matched
2024-01-06 03:20:00,TRF-01,Transformer,65.84,60.67,2.16,Normal,HAI-distribution-matched
2024-01-06 03:25:00,TRF-02,Transformer,62.72,52.97,2.184,Normal,HAI-distribution-matched
2024-01-06 03:30:00,TRF-03,Transformer,67.39,55.75,2.411,Normal,HAI-distribution-matched
2024-01-06 03:35:00,TRF-04,Transformer,68.63,59.57,2.481,Normal,HAI-distribution-matched
2024-01-06 03:40:00,TRF-05,Transformer,77.06,66.0,2.353,Normal,HAI-distribution-matched
2024-01-06 03:45:00,TRF-01,Transformer,76.14,63.46,2.548,Normal,HAI-distribution-matched
2024-01-06 03:50:00,TRF-02,Transformer,74.58,60.65,2.794,Normal,HAI-distribution-matched
2024-01-06 03:55:00,TRF-03,Transformer,71.91,58.75,2.862,Normal,HAI-distribution-matched
2024-01-06 04:00:00,TRF-04,Transformer,72.16,61.15,3.297,Normal,HAI-distribution-matched
2024-01-06 04:05:00,TRF-05,Transformer,70.26,58.98,3.371,Normal,HAI-distribution-matched
2024-01-06 04:10:00,TRF-01,Transformer,71.49,58.15,3.551,Normal,HAI-distribution-matched
2024-01-06 04:15:00,TRF-02,Transformer,74.44,61.36,3.503,Normal,HAI-distribution-matched
2024-01-06 04:20:00,TRF-03,Transformer,69.88,57.64,3.602,Normal,HAI-distribution-matched
2024-01-06 04:25:00,TRF-04,Transformer,67.07,63.4,3.306,Normal,HAI-distribution-matched
2024-01-06 04:30:00,TRF-05,Transformer,62.18,64.94,3.142,Normal,HAI-distribution-matched
2024-01-06 04:35:00,TRF-01,Transformer,61.63,55.23,3.211,Normal,HAI-distribution-matched
2024-01-06 04:40:00,TRF-02,Transformer,58.2,52.91,3.267,Normal,HAI-distribution-matched
2024-01-06 04:45:00,TRF-03,Transformer,52.18,44.27,3.358,Normal,HAI-distribution-matched
2024-01-06 04:50:00,TRF-04,Transformer,101.5,45.01,3.589,Critical,HAI-distribution-matched
2024-01-06 04:55:00,TRF-05,Transformer,99.8,44.3,3.132,Critical,HAI-distribution-matched
2024-01-06 05:00:00,TRF-01,Transformer,102.23,49.6,2.861,Critical,HAI-distribution-matched
2024-01-06 05:05:00,TRF-02,Transformer,100.88,46.51,2.941,Critical,HAI-distribution-matched
2024-01-06 05:10:00,TRF-03,Transformer,104.01,49.5,2.763,Critical,HAI-distribution-matched
2024-01-06 05:15:00,TRF-04,Transformer,106.38,52.84,3.67,Critical,HAI-distribution-matched
2024-01-06 05:20:00,TRF-05,Transformer,102.97,54.3,3.703,Critical,HAI-distribution-matched
2024-01-06 05:25:00,TRF-01,Transformer,105.42,59.45,3.577,Critical,HAI-distribution-matched
2024-01-06 05:30:00,TRF-02,Transformer,107.07,67.94,3.358,Critical,HAI-distribution-matched
2024-01-06 05:35:00,TRF-03,Transformer,106.48,66.49,3.18,Critical,HAI-distribution-matched
2024-01-06 05:40:00,TRF-04,Transformer,104.66,66.56,3.161,Critical,HAI-distribution-matched
2024-01-06 05:45:00,TRF-05,Transformer,106.63,60.93,3.166,Critical,HAI-distribution-matched
2024-01-06 05:50:00,TRF-01,Transformer,106.62,55.53,3.023,Critical,HAI-distribution-matched
2024-01-06 05:55:00,TRF-02,Transformer,105.59,60.03,2.949,Critical,HAI-distribution-matched
2024-01-06 06:00:00,TRF-03,Transformer,103.29,63.26,3.304,Critical,HAI-distribution-matched
2024-01-06 06:05:00,TRF-04,Transformer,57.03,57.47,3.615,Normal,HAI-distribution-matched
2024-01-06 06:10:00,TRF-05,Transformer,63.84,51.31,3.588,Normal,HAI-distribution-matched
2024-01-06 06:15:00,TRF-01,Transformer,63.14,48.99,3.154,Normal,HAI-distribution-matched
2024-01-06 06:20:00,TRF-02,Transformer,65.7,49.27,3.27,Normal,HAI-distribution-matched
2024-01-06 06:25:00,TRF-03,Transformer,65.29,48.32,3.63,Normal,HAI-distribution-matched
2024-01-06 06:30:00,TRF-04,Transformer,65.17,50.03,3.84,Normal,HAI-distribution-matched
2024-01-06 06:35:00,TRF-05,Transformer,69.07,54.83,3.84,Normal,HAI-distribution-matched
2024-01-06 06:40:00,TRF-01,Transformer,68.22,56.9,3.84,Normal,HAI-distribution-matched
2024-01-06 06:45:00,TRF-02,Transformer,69.24,58.99,3.84,Normal,HAI-distribution-matched
2024-01-06 06:50:00,TRF-03,Transformer,66.3,47.54,3.84,Normal,HAI-distribution-matched
2024-01-06 06:55:00,TRF-04,Transformer,61.99,41.52,3.691,Normal,HAI-distribution-matched
2024-01-06 07:00:00,TRF-05,Transformer,64.48,40.6,3.663,Normal,HAI-distribution-matched
2024-01-06 07:05:00,TRF-01,Transformer,63.4,40.6,3.84,Normal,HAI-distribution-matched
2024-01-06 07:10:00,TRF-02,Transformer,62.24,45.52,3.619,Normal,HAI-distribution-matched
2024-01-06 07:15:00,TRF-03,Transformer,63.07,43.05,3.303,Normal,HAI-distribution-matched
2024-01-06 07:20:00,TRF-04,Transformer,61.59,47.79,3.283,Normal,HAI-distribution-matched
2024-01-06 07:25:00,TRF-05,Transformer,61.14,45.4,3.182,Normal,HAI-distribution-matched
2024-01-06 07:30:00,TRF-01,Transformer,60.1,41.53,3.322,Normal,HAI-distribution-matched
2024-01-06 07:35:00,TRF-02,Transformer,63.15,40.6,3.157,Normal,HAI-distribution-matched
2024-01-06 07:40:00,TRF-03,Transformer,67.28,50.92,3.577,Normal,HAI-distribution-matched
2024-01-06 07:45:00,TRF-04,Transformer,65.79,47.96,3.158,Normal,HAI-distribution-matched
2024-01-06 07:50:00,TRF-05,Transformer,69.0,52.07,3.458,Normal,HAI-distribution-matched
2024-01-06 07:55:00,TRF-01,Transformer,70.43,45.61,3.191,Normal,HAI-distribution-matched
2024-01-06 08:00:00,TRF-02,Transformer,73.15,53.3,2.699,Normal,HAI-distribution-matched
2024-01-06 08:05:00,TRF-03,Transformer,72.42,55.1,2.806,Normal,HAI-distribution-matched
2024-01-06 08:10:00,TRF-04,Transformer,67.8,56.3,2.769,Normal,HAI-distribution-matched
2024-01-06 08:15:00,TRF-05,Transformer,64.79,57.93,2.517,Normal,HAI-distribution-matched
2024-01-06 08:20:00,TRF-01,Transformer,64.62,59.81,2.16,Normal,HAI-distribution-matched
2024-01-06 08:25:00,TRF-02,Transformer,63.95,62.67,2.28,Normal,HAI-distribution-matched
2024-01-06 08:30:00,TRF-03,Transformer,62.76,58.87,2.64,Normal,HAI-distribution-matched
