timestamp,asset_id,asset_type,current_amps,current_pct_rated,ground_clearance_ft,overall_status,source
2024-01-04 18:05:00,PL-02,PowerLine,1655.2,82.76,22.725,Critical,HAI-distribution-matched
2024-01-04 18:10:00,PL-03,PowerLine,1655.5,82.78,22.778,Critical,HAI-distribution-matched
2024-01-04 18:15:00,PL-04,PowerLine,1693.0,84.65,23.06,Critical,HAI-distribution-matched
2024-01-04 18:20:00,PL-05,PowerLine,1611.0,80.55,23.457,Critical,HAI-distribution-matched
2024-01-04 18:25:00,PL-06,PowerLine,1632.9,81.65,23.482,Critical,HAI-distribution-matched
2024-01-04 18:30:00,PL-07,PowerLine,1604.0,80.2,22.88,Critical,HAI-distribution-matched
2024-01-04 18:35:00,PL-08,PowerLine,591.1,29.55,23.607,Normal,HAI-distribution-matched
2024-01-04 18:40:00,PL-01,PowerLine,542.7,27.14,23.115,Normal,HAI-distribution-matched
2024-01-04 18:45:00,PL-02,PowerLine,640.9,32.04,22.8,Normal,HAI-distribution-matched
2024-01-04 18:50:00,PL-03,PowerLine,603.1,30.15,22.8,Normal,HAI-distribution-matched
2024-01-04 18:55:00,PL-04,PowerLine,640.3,32.01,23.151,Normal,HAI-distribution-matched
2024-01-04 19:00:00,PL-05,PowerLine,544.9,27.24,23.48,Normal,HAI-distribution-matched
2024-01-04 19:05:00,PL-06,PowerLine,520.7,26.03,23.677,Normal,HAI-distribution-matched
2024-01-04 19:10:00,PL-07,PowerLine,481.4,24.07,23.407,Normal,HAI-distribution-matched
2024-01-04 19:15:00,PL-08,PowerLine,564.6,28.23,23.353,Normal,HAI-distribution-matched
2024-01-04 19:20:00,PL-01,PowerLine,493.0,24.65,22.945,Normal,HAI-distribution-matched
2024-01-04 19:25:00,PL-02,PowerLine,655.6,32.78,23.606,Normal,HAI-distribution-matched
2024-01-04 19:30:00,PL-03,PowerLine,678.2,33.91,24.475,Normal,HAI-distribution-matched
2024-01-04 19:35:00,PL-04,PowerLine,627.8,31.39,24.609,Normal,HAI-distribution-matched
2024-01-04 19:40:00,PL-05,PowerLine,663.8,33.19,24.788,Normal,HAI-distribution-matched
2024-01-04 19:45:00,PL-06,PowerLine,609.2,30.46,24.611,Normal,HAI-distribution-matched
2024-01-04 19:50:00,PL-07,PowerLine,544.5,27.22,23.922,Normal,HAI-distribution-matched
2024-01-04 19:55:00,PL-08,PowerLine,619.3,30.96,23.623,Normal,HAI-distribution-matched
2024-01-04 20:00:00,PL-01,PowerLine,732.4,36.62,23.508,Normal,HAI-distribution-matched
2024-01-04 20:05:00,PL-02,PowerLine,755.6,37.78,23.439,Normal,HAI-distribution-matched
2024-01-04 20:10:00,PL-03,PowerLine,656.6,32.83,23.297,Normal,HAI-distribution-matched
2024-01-04 20:15:00,PL-04,PowerLine,602.9,30.15,23.42,Normal,HAI-distribution-matched
2024-01-04 20:20:00,PL-05,PowerLine,730.3,36.51,23.193,Normal,HAI-distribution-matched
2024-01-04 20:25:00,PL-06,PowerLine,784.3,39.22,24.114,Normal,HAI-distribution-matched
2024-01-04 20:30:00,PL-07,PowerLine,688.5,34.43,23.593,Normal,HAI-distribution-matched
2024-01-04 20:35:00,PL-08,PowerLine,637.6,31.88,23.981,Normal,HAI-distribution-matched
2024-01-04 20:40:00,PL-01,PowerLine,660.8,33.04,23.888,Normal,HAI-distribution-matched
2024-01-04 20:45:00,PL-02,PowerLine,656.1,32.8,24.075,Normal,HAI-distribution-matched
2024-01-04 20:50:00,PL-03,PowerLine,816.7,40.84,24.251,Normal,HAI-distribution-matched
2024-01-04 20:55:00,PL-04,PowerLine,745.3,37.26,24.271,Normal,HAI-distribution-matched
2024-01-04 21:00:00,PL-05,PowerLine,782.7,39.13,23.813,Normal,HAI-distribution-matched
2024-01-04 21:05:00,PL-06,PowerLine,792.2,39.61,23.718,Normal,HAI-distribution-matched
2024-01-04 21:10:00,PL-07,PowerLine,656.0,32.8,23.823,Normal,HAI-distribution-matched
2024-01-04 21:15:00,PL-08,PowerLine,486.1,24.3,23.889,Normal,HAI-distribution-matched
2024-01-04 21:20:00,PL-01,PowerLine,489.8,24.49,23.528,Normal,HAI-distribution-matched
2024-01-04 21:25:00,PL-02,PowerLine,552.2,27.61,24.075,Normal,HAI-distribution-matched
2024-01-04 21:30:00,PL-03,PowerLine,691.6,34.58,23.144,Normal,HAI-distribution-matched
2024-01-04 21:35:00,PL-04,PowerLine,635.1,31.76,23.18,Normal,HAI-distribution-matched
2024-01-04 21:40:00,PL-05,PowerLine,679.9,33.99,22.964,Normal,HAI-distribution-matched
2024-01-04 21:45:00,PL-06,PowerLine,661.5,33.07,23.186,Normal,HAI-distribution-matched
2024-01-04 21:50:00,PL-07,PowerLine,794.7,39.73,23.683,Normal,HAI-distribution-matched
2024-01-04 21:55:00,PL-08,PowerLine,777.5,38.88,23.212,Normal,HAI-distribution-matched
2024-01-04 22:00:00,PL-01,PowerLine,733.4,36.67,24.198,Normal,HAI-distribution-matched
2024-01-04 22:05:00,PL-02,PowerLine,741.0,37.05,24.243,Normal,HAI-distribution-matched
2024-01-04 22:10:00,PL-03,PowerLine,749.1,37.45,24.347,Normal,HAI-distribution-matched
2024-01-04 22:15:00,PL-04,PowerLine,844.7,42.23,23.764,Normal,HAI-distribution-matched
2024-01-04 22:20:00,PL-05,PowerLine,823.4,41.17,23.782,Normal,HAI-distribution-matched
2024-01-04 22:25:00,PL-06,PowerLine,836.6,41.83,24.173,Normal,HAI-distribution-matched
2024-01-04 22:30:00,PL-07,PowerLine,694.1,34.71,24.225,Normal,HAI-distribution-matched
2024-01-04 22:35:00,PL-08,PowerLine,609.8,30.49,24.243,Normal,HAI-distribution-matched
2024-01-04 22:40:00,PL-01,PowerLine,595.6,29.78,24.187,Normal,HAI-distribution-matched
2024-01-04 22:45:00,PL-02,PowerLine,618.9,30.94,23.651,Normal,HAI-distribution-matched
2024-01-04 22:50:00,PL-03,PowerLine,574.9,28.74,23.193,Normal,HAI-distribution-matched
2024-01-04 22:55:00,PL-04,PowerLine,614.6,30.73,23.745,Normal,HAI-distribution-matched
2024-01-04 23:00:00,PL-05,PowerLine,588.8,29.44,24.109,Normal,HAI-distribution-matched
2024-01-04 23:05:00,PL-06,PowerLine,730.7,36.54,24.472,Normal,HAI-distribution-matched
2024-01-04 23:10:00,PL-07,PowerLine,710.9,35.54,24.098,Normal,HAI-distribution-matched
2024-01-04 23:15:00,PL-08,PowerLine,741.0,37.05,26.506,Warning,HAI-distribution-matched
2024-01-04 23:20:00,PL-01,PowerLine,718.8,35.94,26.456,Warning,HAI-distribution-matched
2024-01-04 23:25:00,PL-02,PowerLine,709.1,35.45,26.338,Warning,HAI-distribution-matched
2024-01-04 23:30:00,PL-03,PowerLine,748.0,37.4,26.344,Warning,HAI-distribution-matched
2024-01-04 23:35:00,PL-04,PowerLine,751.0,37.55,26.42,Warning,HAI-distribution-matched
2024-01-04 23:40:00,PL-05,PowerLine,704.9,35.24,26.086,Warning,HAI-distribution-matched
2024-01-04 23:45:00,PL-06,PowerLine,728.8,36.44,26.186,Warning,HAI-distribution-matched
2024-01-04 23:50:00,PL-07,PowerLine,712.8,35.64,26.039,Warning,HAI-distribution-matched
2024-01-04 23:55:00,PL-08,PowerLine,753.9,37.69,25.876,Warning,HAI-distribution-matched
2024-01-05 00:00:00,PL-01,PowerLine,830.4,41.52,26.009,Warning,HAI-distribution-matched
2024-01-05 00:05:00,PL-02,PowerLine,884.0,44.2,26.25,Warning,HAI-distribution-matched
2024-01-05 00:10:00,PL-03,PowerLine,778.1,38.9,26.276,Warning,HAI-distribution-matched
2024-01-05 00:15:00,PL-04,PowerLine,543.0,27.15,26.051,Warning,HAI-distribution-matched
2024-01-05 00:20:00,PL-05,PowerLine,733.1,36.65,25.967,Warning,HAI-distribution-matched
2024-01-05 00:25:00,PL-06,PowerLine,766.8,38.34,25.936,Warning,HAI-distribution-matched
2024-01-05 00:30:00,PL-07,PowerLine,784.6,39.23,26.007,Warning,HAI-distribution-matched
2024-01-05 00:35:00,PL-08,PowerLine,719.4,35.97,26.024,Warning,HAI-distribution-matched
2024-01-05 00:40:00,PL-01,PowerLine,565.3,28.27,26.129,Warning,HAI-distribution-matched
2024-01-05 00:45:00,PL-02,PowerLine,460.0,23.0,26.298,Warning,HAI-distribution-matched
2024-01-05 00:50:00,PL-03,PowerLine,460.0,23.0,29.05,Critical,HAI-distribution-matched
2024-01-05 00:55:00,PL-04,PowerLine,500.7,25.04,29.098,Critical,HAI-distribution-matched
2024-01-05 01:00:00,PL-05,PowerLine,654.9,32.74,29.019,Critical,HAI-distribution-matched
2024-01-05 01:05:00,PL-06,PowerLine,679.6,33.98,28.934,Critical,HAI-distribution-matched
2024-01-05 01:10:00,PL-07,PowerLine,732.0,36.6,29.022,Critical,HAI-distribution-matched
2024-01-05 01:15:00,PL-08,PowerLine,688.0,34.4,29.235,Critical,HAI-distribution-matched
2024-01-05 01:20:00,PL-01,PowerLine,656.0,32.8,29.265,Critical,HAI-distribution-matched
2024-01-05 01:25:00,PL-02,PowerLine,553.9,27.7,29.476,Critical,HAI-distribution-matched
2024-01-05 01:30:00,PL-03,PowerLine,485.3,24.26,29.263,Critical,HAI-distribution-matched
2024-01-05 01:35:00,PL-04,PowerLine,460.0,23.0,29.136,Critical,HAI-distribution-matched
2024-01-05 01:40:00,PL-05,PowerLine,460.0,23.0,28.777,Critical,HAI-distribution-matched
2024-01-05 01:45:00,PL-06,PowerLine,460.0,23.0,29.258,Critical,HAI-distribution-matched
2024-01-05 01:50:00,PL-07,PowerLine,460.0,23.0,29.095,Critical,HAI-distribution-matched
2024-01-05 01:55:00,PL-08,PowerLine,460.0,23.0,28.927,Critical,HAI-distribution-matched
2024-01-05 02:00:00,PL-01,PowerLine,460.0,23.0,29.023,Critical,HAI-distribution-matched
2024-01-05 02:05:00,PL-02,PowerLine,460.0,23.0,29.236,Critical,HAI-distribution-matched
2024-01-05 02:10:00,PL-03,PowerLine,610.9,30.55,28.943,Critical,HAI-distribution-matched
2024-01-05 02:15:00,PL-04,PowerLine,700.5,35.02,29.189,Critical,HAI-distribution-matched
2024-01-05 02:20:00,PL-05,PowerLine,729.3,36.46,29.006,Critical,HAI-distribution-matched
2024-01-05 02:25:00,PL-06,PowerLine,748.9,37.45,29.307,Critical,HAI-distribution-matched
2024-01-05 02:30:00,PL-07,PowerLine,780.8,39.04,29.044,Critical,HAI-distribution-matched
2024-01-05 02:35:00,PL-08,PowerLine,775.0,38.75,29.156,Critical,HAI-distribution-matched
2024-01-05 02:40:00,PL-01,PowerLine,777.2,38.86,24.025,Normal,HAI-distribution-matched
2024-01-05 02:45:00,PL-02,PowerLine,643.1,32.16,24.476,Normal,HAI-distribution-matched
2024-01-05 02:50:00,PL-03,PowerLine,660.2,33.01,23.951,Normal,HAI-distribution-matched
2024-01-05 02:55:00,PL-04,PowerLine,703.0,35.15,24.375,Normal,HAI-distribution-matched
2024-01-05 03:00:00,PL-05,PowerLine,727.5,36.37,24.103,Normal,HAI-distribution-matched
2024-01-05 03:05:00,PL-06,PowerLine,808.0,40.4,23.772,Normal,HAI-distribution-matched
2024-01-05 03:10:00,PL-07,PowerLine,900.2,45.01,23.794,Normal,HAI-distribution-matched
2024-01-05 03:15:00,PL-08,PowerLine,831.4,41.57,23.413,Normal,HAI-distribution-matched
2024-01-05 03:20:00,PL-01,PowerLine,728.0,36.4,22.802,Normal,HAI-distribution-matched
2024-01-05 03:25:00,PL-02,PowerLine,816.5,40.82,23.01,Normal,HAI-distribution-matched
2024-01-05 03:30:00,PL-03,PowerLine,848.1,42.4,23.355,Normal,HAI-distribution-matched
2024-01-05 03:35:00,PL-04,PowerLine,783.6,39.18,23.9,Normal,HAI-distribution-matched
2024-01-05 03:40:00,PL-05,PowerLine,754.6,37.73,24.139,Normal,HAI-distribution-matched
2024-01-05 03:45:00,PL-06,PowerLine,724.0,36.2,24.843,Normal,HAI-distribution-matched
2024-01-05 03:50:00,PL-07,PowerLine,740.4,37.02,25.2,Normal,HAI-distribution-matched
2024-01-05 03:55:00,PL-08,PowerLine,840.3,42.01,25.2,Normal,HAI-distribution-matched
2024-01-05 04:00:00,PL-01,PowerLine,753.2,37.66,25.2,Normal,HAI-distribution-matched
2024-01-05 04:05:00,PL-02,PowerLine,766.8,38.34,25.2,Normal,HAI-distribution-matched
2024-01-05 04:10:00,PL-03,PowerLine,775.6,38.78,24.497,Normal,HAI-distribution-matched
2024-01-05 04:15:00,PL-04,PowerLine,617.8,30.89,24.246,Normal,HAI-distribution-matched
2024-01-05 04:20:00,PL-05,PowerLine,814.8,40.74,23.524,Normal,HAI-distribution-matched
2024-01-05 04:25:00,PL-06,PowerLine,813.0,40.65,23.84,Normal,HAI-distribution-matched
2024-01-05 04:30:00,PL-07,PowerLine,881.4,44.07,23.59,Normal,HAI-distribution-matched
2024-01-05 04:35:00,PL-08,PowerLine,734.9,36.74,24.765,Normal,HAI-distribution-matched
2024-01-05 04:40:00,PL-01,PowerLine,871.8,43.59,24.459,Normal,HAI-distribution-matched
2024-01-05 04:45:00,PL-02,PowerLine,820.0,41.0,24.429,Normal,HAI-distribution-matched
2024-01-05 04:50:00,PL-03,PowerLine,632.1,31.61,24.217,Normal,HAI-distribution-matched
2024-01-05 04:55:00,PL-04,PowerLine,537.4,26.87,24.004,Normal,HAI-distribution-matched
2024-01-05 05:00:00,PL-05,PowerLine,471.2,23.56,23.544,Normal,HAI-distribution-matched
2024-01-05 05:05:00,PL-06,PowerLine,460.0,23.0,23.14,Normal,HAI-distribution-matched
2024-01-05 05:10:00,PL-07,PowerLine,460.0,23.0,22.8,Normal,HAI-distribution-matched
2024-01-05 05:15:00,PL-08,PowerLine,497.2,24.86,22.897,Normal,HAI-distribution-matched
2024-01-05 05:20:00,PL-01,PowerLine,540.8,27.04,22.906,Normal,HAI-distribution-matched
2024-01-05 05:25:00,PL-02,PowerLine,602.4,30.12,23.783,Normal,HAI-distribution-matched
2024-01-05 05:30:00,PL-03,PowerLine,648.8,32.44,23.357,Normal,HAI-distribution-matched
2024-01-05 05:35:00,PL-04,PowerLine,638.4,31.92,23.998,Normal,HAI-distribution-matched
2024-01-05 05:40:00,PL-05,PowerLine,532.6,26.63,24.578,Normal,HAI-distribution-matched
2024-01-05 05:45:00,PL-06,PowerLine,460.0,23.0,24.962,Normal,HAI-distribution-matched
2024-01-05 05:50:00,PL-07,PowerLine,460.0,23.0,24.904,Normal,HAI-distribution-matched
2024-01-05 05:55:00,PL-08,PowerLine,460.0,23.0,24.644,Normal,HAI-distribution-matched
2024-01-05 06:00:00,PL-01,PowerLine,522.3,26.12,25.018,Normal,HAI-distribution-matched
2024-01-05 06:05:00,PL-02,PowerLine,460.0,23.0,24.573,Normal,HAI-distribution-matched
2024-01-05 06:10:00,PL-03,PowerLine,586.9,29.34,24.587,Normal,HAI-distribution-matched
2024-01-05 06:15:00,PL-04,PowerLine,526.1,26.31,24.483,Normal,HAI-distribution-matched
2024-01-05 06:20:00,PL-05,PowerLine,460.0,23.0,24.082,Normal,HAI-distribution-matched
2024-01-05 06:25:00,PL-06,PowerLine,520.5,26.03,24.172,Normal,HAI-distribution-matched
2024-01-05 06:30:00,PL-07,PowerLine,640.9,32.04,24.42,Normal,HAI-distribution-matched
2024-01-05 06:35:00,PL-08,PowerLine,530.0,26.5,24.014,Normal,HAI-distribution-matched
2024-01-05 06:40:00,PL-01,PowerLine,548.9,27.44,24.181,Normal,HAI-distribution-matched
2024-01-05 06:45:00,PL-02,PowerLine,659.1,32.95,23.332,Normal,HAI-distribution-matched
2024-01-05 06:50:00,PL-03,PowerLine,732.4,36.62,23.045,Normal,HAI-distribution-matched
2024-01-05 06:55:00,PL-04,PowerLine,613.6,30.68,23.02,Normal,HAI-distribution-matched
2024-01-05 07:00:00,PL-05,PowerLine,611.4,30.57,23.299,Normal,HAI-distribution-matched
2024-01-05 07:05:00,PL-06,PowerLine,506.1,25.3,23.724,Normal,HAI-distribution-matched
2024-01-05 07:10:00,PL-07,PowerLine,562.7,28.14,23.796,Normal,HAI-distribution-matched
2024-01-05 07:15:00,PL-08,PowerLine,595.5,29.78,24.036,Normal,HAI-distribution-matched
2024-01-05 07:20:00,PL-01,PowerLine,652.9,32.64,23.971,Normal,HAI-distribution-matched
2024-01-05 07:25:00,PL-02,PowerLine,589.5,29.48,24.125,Normal,HAI-distribution-matched
2024-01-05 07:30:00,PL-03,PowerLine,554.5,27.73,24.236,Normal,HAI-distribution-matched
2024-01-05 07:35:00,PL-04,PowerLine,649.3,32.46,24.013,Normal,HAI-distribution-matched
2024-01-05 07:40:00,PL-05,PowerLine,732.9,36.65,23.88,Normal,HAI-distribution-matched
2024-01-05 07:45:00,PL-06,PowerLine,851.3,42.56,24.119,Normal,HAI-distribution-matched
2024-01-05 07:50:00,PL-07,PowerLine,933.4,46.67,24.769,Normal,HAI-distribution-matched
2024-01-05 07:55:00,PL-08,PowerLine,776.8,38.84,25.099,Normal,HAI-distribution-matched
2024-01-05 08:00:00,PL-01,PowerLine,855.6,42.78,24.518,Normal,HAI-distribution-matched
2024-01-05 08:05:00,PL-02,PowerLine,829.7,41.48,24.025,Normal,HAI-distribution-matched
2024-01-05 08:10:00,PL-03,PowerLine,863.9,43.19,23.824,Normal,HAI-distribution-matched
2024-01-05 08:15:00,PL-04,PowerLine,814.4,40.72,23.887,Normal,HAI-distribution-matched
2024-01-05 08:20:00,PL-05,PowerLine,729.7,36.49,23.922,Normal,HAI-distribution-matched
2024-01-05 08:25:00,PL-06,PowerLine,704.3,35.21,24.391,Normal,HAI-distribution-matched
2024-01-05 08:30:00,PL-07,PowerLine,708.4,35.42,24.81,Normal,HAI-distribution-matched
2024-01-05 08:35:00,PL-08,PowerLine,728.5,36.43,24.69,Normal,HAI-distribution-matched
2024-01-05 08:40:00,PL-01,PowerLine,796.1,39.8,24.503,Normal,HAI-distribution-matched
2024-01-05 08:45:00,PL-02,PowerLine,705.1,35.26,24.618,Normal,HAI-distribution-matched
2024-01-05 08:50:00,PL-03,PowerLine,621.4,31.07,24.917,Normal,HAI-distribution-matched
2024-01-05 08:55:00,PL-04,PowerLine,513.0,25.65,24.983,Normal,HAI-distribution-matched
2024-01-05 09:00:00,PL-05,PowerLine,524.7,26.23,24.677,Normal,HAI-distribution-matched
2024-01-05 09:05:00,PL-06,PowerLine,486.5,24.32,24.349,Normal,HAI-distribution-matched
2024-01-05 09:10:00,PL-07,PowerLine,494.1,24.7,23.888,Normal,HAI-distribution-matched
2024-01-05 09:15:00,PL-08,PowerLine,526.8,26.34,23.976,Normal,HAI-distribution-matched
2024-01-05 09:20:00,PL-01,PowerLine,460.0,23.0,24.209,Normal,HAI-distribution-matched
2024-01-05 09:25:00,PL-02,PowerLine,460.0,23.0,24.449,Normal,HAI-distribution-matched
2024-01-05 09:30:00,PL-03,PowerLine,490.6,24.53,24.806,Normal,HAI-distribution-matched
2024-01-05 09:35:00,PL-04,PowerLine,527.1,26.35,25.2,Normal,HAI-distribution-matched
2024-01-05 09:40:00,PL-05,PowerLine,525.4,26.27,24.539,Normal,HAI-distribution-matched
2024-01-05 09:45:00,PL-06,PowerLine,549.0,27.45,24.608,Normal,HAI-distribution-matched
2024-01-05 09:50:00,PL-07,PowerLine,551.6,27.58,24.679,Normal,HAI-distribution-matched
2024-01-05 09:55:00,PL-08,PowerLine,500.4,25.02,24.55,Normal,HAI-distribution-matched
2024-01-05 10:00:00,PL-01,PowerLine,460.0,23.0,24.162,Normal,HAI-distribution-matched
2024-01-05 10:05:00,PL-02,PowerLine,680.9,34.05,24.67,Normal,HAI-distribution-matched
2024-01-05 10:10:00,PL-03,PowerLine,730.1,36.51,24.353,Normal,HAI-distribution-matched
2024-01-05 10:15:00,PL-04,PowerLine,805.4,40.27,23.491,Normal,HAI-distribution-matched
2024-01-05 10:20:00,PL-05,PowerLine,834.1,41.7,23.575,Normal,HAI-distribution-matched
2024-01-05 10:25:00,PL-06,PowerLine,916.7,45.84,23.551,Normal,HAI-distribution-matched
2024-01-05 10:30:00,PL-07,PowerLine,926.5,46.32,24.303,Normal,HAI-distribution-matched
2024-01-05 10:35:00,PL-08,PowerLine,737.3,36.86,24.438,Normal,HAI-distribution-matched
2024-01-05 10:40:00,PL-01,PowerLine,669.9,33.49,24.26,Normal,HAI-distribution-matched
2024-01-05 10:45:00,PL-02,PowerLine,691.8,34.59,24.148,Normal,HAI-distribution-matched
2024-01-05 10:50:00,PL-03,PowerLine,708.4,35.42,24.049,Normal,HAI-distribution-matched
2024-01-05 10:55:00,PL-04,PowerLine,716.9,35.84,24.86,Normal,HAI-distribution-matched
2024-01-05 11:00:00,PL-05,PowerLine,632.1,31.6,24.98,Normal,HAI-distribution-matched
2024-01-05 11:05:00,PL-06,PowerLine,600.8,30.04,24.314,Normal,HAI-distribution-matched
2024-01-05 11:10:00,PL-07,PowerLine,634.0,31.7,24.177,Normal,HAI-distribution-matched
2024-01-05 11:15:00,PL-08,PowerLine,646.6,32.33,24.141,Normal,HAI-distribution-matched
2024-01-05 11:20:00,PL-01,PowerLine,711.8,35.59,23.712,Normal,HAI-distribution-matched
2024-01-05 11:25:00,PL-02,PowerLine,630.7,31.54,23.098,Normal,HAI-distribution-matched
2024-01-05 11:30:00,PL-03,PowerLine,677.0,33.85,23.453,Normal,HAI-distribution-matched
2024-01-05 11:35:00,PL-04,PowerLine,638.2,31.91,23.238,Normal,HAI-distribution-matched
2024-01-05 11:40:00,PL-05,PowerLine,621.2,31.06,23.813,Normal,HAI-distribution-matched
2024-01-05 11:45:00,PL-06,PowerLine,628.9,31.44,23.844,Normal,HAI-distribution-matched
2024-01-05 11:50:00,PL-07,PowerLine,511.9,25.59,23.692,Normal,HAI-distribution-matched
2024-01-05 11:55:00,PL-08,PowerLine,549.5,27.47,22.847,Normal,HAI-distribution-matched
2024-01-05 12:00:00,PL-01,PowerLine,664.8,33.24,23.471,Normal,HAI-distribution-matched
2024-01-05 12:05:00,PL-02,PowerLine,580.4,29.02,23.659,Normal,HAI-distribution-matched
2024-01-05 12:10:00,PL-03,PowerLine,735.3,36.77,23.545,Normal,HAI-distribution-matched
2024-01-05 12:15:00,PL-04,PowerLine,682.3,34.11,23.285,Normal,HAI-distribution-matched
2024-01-05 12:20:00,PL-05,PowerLine,728.4,36.42,23.982,Normal,HAI-distribution-matched
2024-01-05 12:25:00,PL-06,PowerLine,626.5,31.33,23.592,Normal,HAI-distribution-matched
2024-01-05 12:30:00,PL-07,PowerLine,796.8,39.84,23.517,Normal,HAI-distribution-matched
2024-01-05 12:35:00,PL-08,PowerLine,704.1,35.2,23.8,Normal,HAI-distribution-matched
2024-01-05 12:40:00,PL-01,PowerLine,718.7,35.94,24.365,Normal,HAI-distribution-matched
2024-01-05 12:45:00,PL-02,PowerLine,676.4,33.82,24.23,Normal,HAI-distribution-matched
2024-01-05 12:50:00,PL-03,PowerLine,676.3,33.81,23.925,Normal,HAI-distribution-matched
2024-01-05 12:55:00,PL-04,PowerLine,688.1,34.4,23.897,Normal,HAI-distribution-matched
2024-01-05 13:00:00,PL-05,PowerLine,665.8,33.29,24.246,Normal,HAI-distribution-matched
2024-01-05 13:05:00,PL-06,PowerLine,620.8,31.04,24.625,Normal,HAI-distribution-matched
2024-01-05 13:10:00,PL-07,PowerLine,629.2,31.46,24.024,Normal,HAI-distribution-matched
2024-01-05 13:15:00,PL-08,PowerLine,634.7,31.74,24.063,Normal,HAI-distribution-matched
2024-01-05 13:20:00,PL-01,PowerLine,668.4,33.42,23.525,Normal,HAI-distribution-matched
2024-01-05 13:25:00,PL-02,PowerLine,708.9,35.44,23.922,Normal,HAI-distribution-matched
2024-01-05 13:30:00,PL-03,PowerLine,767.4,38.37,24.09,Normal,HAI-distribution-matched
2024-01-05 13:35:00,PL-04,PowerLine,798.7,39.93,23.736,Normal,HAI-distribution-matched
2024-01-05 13:40:00,PL-05,PowerLine,793.6,39.68,24.342,Normal,HAI-distribution-matched
2024-01-05 13:45:00,PL-06,PowerLine,760.7,38.03,24.414,Normal,HAI-distribution-matched
2024-01-05 13:50:00,PL-07,PowerLine,638.5,31.93,24.435,Normal,HAI-distribution-matched
2024-01-05 13:55:00,PL-08,PowerLine,659.2,32.96,24.304,Normal,HAI-distribution-matched
2024-01-05 14:00:00,PL-01,PowerLine,746.0,37.3,24.255,Normal,HAI-distribution-matched
2024-01-05 14:05:00,PL-02,PowerLine,682.6,34.13,24.076,Normal,HAI-distribution-matched
2024-01-05 14:10:00,PL-03,PowerLine,635.9,31.79,23.791,Normal,HAI-distribution-matched
2024-01-05 14:15:00,PL-04,PowerLine,741.8,37.09,24.276,Normal,HAI-distribution-matched
2024-01-05 14:20:00,PL-05,PowerLine,855.9,42.8,24.053,Normal,HAI-distribution-matched
2024-01-05 14:25:00,PL-06,PowerLine,771.0,38.55,23.851,Normal,HAI-distribution-matched
2024-01-05 14:30:00,PL-07,PowerLine,940.0,47.0,23.826,Normal,HAI-distribution-matched
2024-01-05 14:35:00,PL-08,PowerLine,940.0,47.0,24.377,Normal,HAI-distribution-matched
2024-01-05 14:40:00,PL-01,PowerLine,940.0,47.0,24.738,Normal,HAI-distribution-matched
2024-01-05 14:45:00,PL-02,PowerLine,906.8,45.34,24.481,Normal,HAI-distribution-matched
2024-01-05 14:50:00,PL-03,PowerLine,894.8,44.74,24.861,Normal,HAI-distribution-matched
2024-01-05 14:55:00,PL-04,PowerLine,897.0,44.85,24.772,Normal,HAI-distribution-matched
2024-01-05 15:00:00,PL-05,PowerLine,801.1,40.05,24.345,Normal,HAI-distribution-matched
2024-01-05 15:05:00,PL-06,PowerLine,907.9,45.39,24.118,Normal,HAI-distribution-matched
2024-01-05 15:10:00,PL-07,PowerLine,873.8,43.69,24.607,Normal,HAI-distribution-matched
2024-01-05 15:15:00,PL-08,PowerLine,810.8,40.54,25.2,Normal,HAI-distribution-matched
2024-01-05 15:20:00,PL-01,PowerLine,708.8,35.44,25.2,Normal,HAI-distribution-matched
2024-01-05 15:25:00,PL-02,PowerLine,748.9,37.45,24.819,Normal,HAI-distribution-matched
2024-01-05 15:30:00,PL-03,PowerLine,760.5,38.02,24.65,Normal,HAI-distribution-matched
2024-01-05 15:35:00,PL-04,PowerLine,679.4,33.97,24.271,Normal,HAI-distribution-matched
2024-01-05 15:40:00,PL-05,PowerLine,692.8,34.64,24.003,Normal,HAI-distribution-matched
2024-01-05 15:45:00,PL-06,PowerLine,729.9,36.5,23.739,Normal,HAI-distribution-matched
2024-01-05 15:50:00,PL-07,PowerLine,696.3,34.81,23.749,Normal,HAI-distribution-matched
2024-01-05 15:55:00,PL-08,PowerLine,724.4,36.22,23.831,Normal,HAI-distribution-matched
2024-01-05 16:00:00,PL-01,PowerLine,721.1,36.05,23.802,Normal,HAI-distribution-matched
2024-01-05 16:05:00,PL-02,PowerLine,701.7,35.09,23.75,Normal,HAI-distribution-matched
2024-01-05 16:10:00,PL-03,PowerLine,630.7,31.53,24.068,Normal,HAI-distribution-matched
2024-01-05 16:15:00,PL-04,PowerLine,655.7,32.79,23.973,Normal,HAI-distribution-matched
2024-01-05 16:20:00,PL-05,PowerLine,509.4,25.47,23.916,Normal,HAI-distribution-matched
2024-01-05 16:25:00,PL-06,PowerLine,644.1,32.2,23.864,Normal,HAI-distribution-matched
2024-01-05 16:30:00,PL-07,PowerLine,740.0,37.0,24.453,Normal,HAI-distribution-matched
2024-01-05 16:35:00,PL-08,PowerLine,658.5,32.92,24.204,Normal,HAI-distribution-matched
2024-01-05 16:40:00,PL-01,PowerLine,558.6,27.93,24.393,Normal,HAI-distribution-matched
2024-01-05 16:45:00,PL-02,PowerLine,666.0,33.3,24.058,Normal,HAI-distribution-matched
