timestamp,asset_id,asset_type,oil_temp_c,load_pct,vibration_um,overall_status
2024-01-05 23:35:00,TRF-01,Transformer,65.22,52.38,2.012,Normal
2024-01-05 23:40:00,TRF-02,Transformer,62.79,45.87,2.006,Normal
2024-01-05 23:45:00,TRF-03,Transformer,56.8,35.98,1.895,Normal
2024-01-05 23:50:00,TRF-04,Transformer,53.2,29.78,2.065,Normal
2024-01-05 23:55:00,TRF-05,Transformer,57.51,29.84,2.067,Normal
2024-01-06 00:00:00,TRF-01,Transformer,47.91,6.7,1.829,Normal
2024-01-06 00:05:00,TRF-02,Transformer,49.9,16.34,2.014,Normal
2024-01-06 00:10:00,TRF-03,Transformer,50.38,13.72,1.982,Normal
2024-01-06 00:15:00,TRF-04,Transformer,58.44,33.97,2.001,Normal
2024-01-06 00:20:00,TRF-05,Transformer,60.58,40.53,1.949,Normal
2024-01-06 00:25:00,TRF-01,Transformer,52.49,16.41,1.966,Normal
2024-01-06 00:30:00,TRF-02,Transformer,51.72,22.36,1.938,Normal
2024-01-06 00:35:00,TRF-03,Transformer,71.87,72.38,2.184,Normal
2024-01-06 00:40:00,TRF-04,Transformer,79.86,91.97,2.201,Warning
2024-01-06 00:45:00,TRF-05,Transformer,77.74,92.74,2.255,Warning
2024-01-06 00:50:00,TRF-01,Transformer,76.01,84.91,2.153,Warning
2024-01-06 00:55:00,TRF-02,Transformer,80.85,86.75,2.278,Normal
2024-01-06 01:00:00,TRF-03,Transformer,77.25,93.5,2.025,Warning
2024-01-06 01:05:00,TRF-04,Transformer,74.19,77.14,2.031,Normal
2024-01-06 01:10:00,TRF-05,Transformer,80.77,90.73,2.235,Critical
2024-01-06 01:15:00,TRF-01,Transformer,80.46,92.45,2.164,Warning
2024-01-06 01:20:00,TRF-02,Transformer,86.15,98.83,2.573,Warning
2024-01-06 01:25:00,TRF-03,Transformer,89.13,117.78,2.387,Warning
2024-01-06 01:30:00,TRF-04,Transformer,91.23,121.06,2.36,Critical
2024-01-06 01:35:00,TRF-05,Transformer,93.03,131.6,2.307,Critical
2024-01-06 01:40:00,TRF-01,Transformer,93.45,134.69,2.456,Critical
2024-01-06 01:45:00,TRF-02,Transformer,92.36,127.82,2.154,Critical
2024-01-06 01:50:00,TRF-03,Transformer,93.64,125.3,2.416,Critical
2024-01-06 01:55:00,TRF-04,Transformer,94.64,122.53,2.471,Critical
2024-01-06 02:00:00,TRF-05,Transformer,90.63,129.23,2.164,Critical
2024-01-06 02:05:00,TRF-01,Transformer,88.26,118.11,2.283,Critical
2024-01-06 02:10:00,TRF-02,Transformer,94.6,124.8,2.433,Critical
2024-01-06 02:15:00,TRF-03,Transformer,99.88,137.17,2.378,Critical
2024-01-06 02:20:00,TRF-04,Transformer,95.95,128.12,2.525,Critical
2024-01-06 02:25:00,TRF-05,Transformer,85.25,117.84,2.418,Warning
2024-01-06 02:30:00,TRF-01,Transformer,86.05,107.49,2.345,Warning
2024-01-06 02:35:00,TRF-02,Transformer,81.68,101.28,2.359,Warning
2024-01-06 02:40:00,TRF-03,Transformer,74.67,84.09,2.213,Normal
2024-01-06 02:45:00,TRF-04,Transformer,63.82,46.15,1.922,Normal
2024-01-06 02:50:00,TRF-05,Transformer,58.23,27.57,2.019,Normal
2024-01-06 02:55:00,TRF-01,Transformer,60.94,39.37,1.878,Normal
2024-01-06 03:00:00,TRF-02,Transformer,71.05,59.16,1.986,Normal
2024-01-06 03:05:00,TRF-03,Transformer,77.36,80.07,2.094,Normal
2024-01-06 03:10:00,TRF-04,Transformer,72.55,75.51,2.177,Normal
2024-01-06 03:15:00,TRF-05,Transformer,69.88,60.88,1.966,Normal
2024-01-06 03:20:00,TRF-01,Transformer,67.07,53.38,2.115,Normal
2024-01-06 03:25:00,TRF-02,Transformer,59.2,41.12,2.128,Normal
2024-01-06 03:30:00,TRF-03,Transformer,57.79,39.4,1.95,Normal
2024-01-06 03:35:00,TRF-04,Transformer,58.65,34.09,1.932,Normal
2024-01-06 03:40:00,TRF-05,Transformer,60.32,39.28,2.019,Normal
2024-01-06 03:45:00,TRF-01,Transformer,59.92,40.0,2.067,Normal
2024-01-06 03:50:00,TRF-02,Transformer,69.42,65.32,2.084,Normal
2024-01-06 03:55:00,TRF-03,Transformer,72.1,66.04,2.171,Normal
2024-01-06 04:00:00,TRF-04,Transformer,67.3,55.28,1.94,Normal
2024-01-06 04:05:00,TRF-05,Transformer,67.9,57.94,1.971,Normal
2024-01-06 04:10:00,TRF-01,Transformer,70.5,73.25,2.075,Normal
2024-01-06 04:15:00,TRF-02,Transformer,72.04,75.54,2.17,Normal
2024-01-06 04:20:00,TRF-03,Transformer,70.21,62.65,1.918,Normal
2024-01-06 04:25:00,TRF-04,Transformer,67.68,63.44,1.92,Normal
2024-01-06 04:30:00,TRF-05,Transformer,79.03,91.98,2.246,Warning
2024-01-06 04:35:00,TRF-01,Transformer,81.19,96.53,2.185,Warning
2024-01-06 04:40:00,TRF-02,Transformer,82.14,90.94,2.044,Warning
2024-01-06 04:45:00,TRF-03,Transformer,81.36,89.27,2.191,Warning
2024-01-06 04:50:00,TRF-04,Transformer,72.18,71.91,2.061,Normal
2024-01-06 04:55:00,TRF-05,Transformer,73.96,68.97,2.026,Warning
2024-01-06 05:00:00,TRF-01,Transformer,66.99,57.8,2.072,Normal
2024-01-06 05:05:00,TRF-02,Transformer,72.55,80.51,2.033,Normal
2024-01-06 05:10:00,TRF-03,Transformer,68.58,62.72,1.98,Normal
2024-01-06 05:15:00,TRF-04,Transformer,60.39,43.81,1.972,Normal
2024-01-06 05:20:00,TRF-05,Transformer,60.92,39.33,1.973,Normal
2024-01-06 05:25:00,TRF-01,Transformer,68.37,56.77,1.968,Normal
2024-01-06 05:30:00,TRF-02,Transformer,58.37,40.14,2.154,Normal
2024-01-06 05:35:00,TRF-03,Transformer,64.47,54.07,1.895,Normal
2024-01-06 05:40:00,TRF-04,Transformer,50.47,20.43,2.086,Normal
2024-01-06 05:45:00,TRF-05,Transformer,55.95,30.09,1.98,Normal
2024-01-06 05:50:00,TRF-01,Transformer,54.96,26.8,2.081,Normal
2024-01-06 05:55:00,TRF-02,Transformer,61.13,43.18,2.188,Normal
2024-01-06 06:00:00,TRF-03,Transformer,60.3,39.73,2.085,Normal
2024-01-06 06:05:00,TRF-04,Transformer,63.98,46.62,1.997,Normal
2024-01-06 06:10:00,TRF-05,Transformer,62.3,47.97,2.027,Normal
2024-01-06 06:15:00,TRF-01,Transformer,61.32,40.9,1.954,Normal
2024-01-06 06:20:00,TRF-02,Transformer,56.83,30.51,2.099,Normal
2024-01-06 06:25:00,TRF-03,Transformer,62.56,38.1,2.068,Normal
2024-01-06 06:30:00,TRF-04,Transformer,63.71,41.77,1.95,Normal
2024-01-06 06:35:00,TRF-05,Transformer,61.49,40.61,2.107,Normal
2024-01-06 06:40:00,TRF-01,Transformer,60.31,43.92,1.961,Normal
2024-01-06 06:45:00,TRF-02,Transformer,65.89,47.76,1.935,Normal
2024-01-06 06:50:00,TRF-03,Transformer,52.31,24.01,2.122,Normal
2024-01-06 06:55:00,TRF-04,Transformer,55.24,22.72,2.035,Normal
2024-01-06 07:00:00,TRF-05,Transformer,60.11,39.94,1.965,Normal
2024-01-06 07:05:00,TRF-01,Transformer,57.91,32.9,2.126,Normal
2024-01-06 07:10:00,TRF-02,Transformer,55.03,25.53,2.173,Normal
2024-01-06 07:15:00,TRF-03,Transformer,50.63,17.88,1.998,Normal
2024-01-06 07:20:00,TRF-04,Transformer,53.45,23.57,1.913,Normal
2024-01-06 07:25:00,TRF-05,Transformer,53.01,21.6,2.033,Normal
2024-01-06 07:30:00,TRF-01,Transformer,53.5,20.55,2.174,Normal
2024-01-06 07:35:00,TRF-02,Transformer,52.14,17.22,2.092,Normal
2024-01-06 07:40:00,TRF-03,Transformer,54.35,24.37,2.134,Normal
2024-01-06 07:45:00,TRF-04,Transformer,58.7,27.31,2.042,Normal
2024-01-06 07:50:00,TRF-05,Transformer,58.0,38.1,1.956,Normal
2024-01-06 07:55:00,TRF-01,Transformer,68.34,60.15,2.086,Normal
2024-01-06 08:00:00,TRF-02,Transformer,76.56,79.59,2.209,Normal
2024-01-06 08:05:00,TRF-03,Transformer,82.9,99.71,2.205,Warning
2024-01-06 08:10:00,TRF-04,Transformer,85.0,103.03,2.463,Warning
2024-01-06 08:15:00,TRF-05,Transformer,83.74,96.48,2.324,Warning
2024-01-06 08:20:00,TRF-01,Transformer,83.23,95.11,2.234,Warning
2024-01-06 08:25:00,TRF-02,Transformer,73.98,78.76,2.068,Normal
2024-01-06 08:30:00,TRF-03,Transformer,75.49,80.85,2.117,Normal
2024-01-06 08:35:00,TRF-04,Transformer,83.03,93.67,2.221,Warning
2024-01-06 08:40:00,TRF-05,Transformer,78.57,92.57,2.37,Warning
2024-01-06 08:45:00,TRF-01,Transformer,81.66,98.94,2.258,Warning
2024-01-06 08:50:00,TRF-02,Transformer,84.21,100.72,2.178,Warning
2024-01-06 08:55:00,TRF-03,Transformer,90.53,112.68,2.435,Critical
2024-01-06 09:00:00,TRF-04,Transformer,92.28,115.32,2.335,Warning
2024-01-06 09:05:00,TRF-05,Transformer,89.96,117.72,2.37,Warning
2024-01-06 09:10:00,TRF-01,Transformer,92.43,123.23,2.263,Critical
2024-01-06 09:15:00,TRF-02,Transformer,95.0,130.88,2.301,Critical
2024-01-06 09:20:00,TRF-03,Transformer,95.02,129.41,2.232,Critical
2024-01-06 09:25:00,TRF-04,Transformer,90.24,130.58,2.448,Critical
2024-01-06 09:30:00,TRF-05,Transformer,82.75,102.36,2.171,Warning
2024-01-06 09:35:00,TRF-01,Transformer,83.85,95.43,2.306,Warning
2024-01-06 09:40:00,TRF-02,Transformer,76.24,77.94,2.151,Normal
2024-01-06 09:45:00,TRF-03,Transformer,80.2,79.38,2.169,Normal
2024-01-06 09:50:00,TRF-04,Transformer,74.17,68.62,2.129,Normal
2024-01-06 09:55:00,TRF-05,Transformer,75.07,87.65,2.189,Normal
2024-01-06 10:00:00,TRF-01,Transformer,75.21,77.95,2.059,Normal
2024-01-06 10:05:00,TRF-02,Transformer,70.72,72.08,2.082,Normal
2024-01-06 10:10:00,TRF-03,Transformer,76.0,79.85,1.948,Normal
2024-01-06 10:15:00,TRF-04,Transformer,82.82,93.94,2.217,Warning
2024-01-06 10:20:00,TRF-05,Transformer,75.15,86.14,2.23,Normal
2024-01-06 10:25:00,TRF-01,Transformer,76.67,83.46,2.277,Normal
2024-01-06 10:30:00,TRF-02,Transformer,83.67,99.37,2.274,Warning
2024-01-06 10:35:00,TRF-03,Transformer,83.21,101.39,2.311,Warning
2024-01-06 10:40:00,TRF-04,Transformer,76.76,85.68,2.098,Normal
2024-01-06 10:45:00,TRF-05,Transformer,76.66,80.27,2.158,Normal
2024-01-06 10:50:00,TRF-01,Transformer,65.19,52.98,2.09,Normal
2024-01-06 10:55:00,TRF-02,Transformer,62.37,46.17,2.001,Normal
2024-01-06 11:00:00,TRF-03,Transformer,64.08,52.77,2.034,Normal
2024-01-06 11:05:00,TRF-04,Transformer,62.51,44.66,2.072,Normal
2024-01-06 11:10:00,TRF-05,Transformer,57.45,34.99,1.963,Normal
2024-01-06 11:15:00,TRF-01,Transformer,58.45,32.42,2.02,Normal
2024-01-06 11:20:00,TRF-02,Transformer,55.11,29.98,2.105,Normal
2024-01-06 11:25:00,TRF-03,Transformer,47.69,12.66,2.063,Normal
2024-01-06 11:30:00,TRF-04,Transformer,50.06,17.61,2.151,Normal
2024-01-06 11:35:00,TRF-05,Transformer,52.25,24.61,2.092,Normal
2024-01-06 11:40:00,TRF-01,Transformer,57.33,32.76,1.971,Normal
2024-01-06 11:45:00,TRF-02,Transformer,55.31,26.46,2.051,Normal
2024-01-06 11:50:00,TRF-03,Transformer,46.94,7.97,1.935,Normal
2024-01-06 11:55:00,TRF-04,Transformer,51.09,13.88,1.863,Normal
2024-01-06 12:00:00,TRF-05,Transformer,49.0,12.43,2.243,Normal
2024-01-06 12:05:00,TRF-01,Transformer,52.58,23.38,2.092,Normal
2024-01-06 12:10:00,TRF-02,Transformer,57.62,35.47,2.041,Normal
2024-01-06 12:15:00,TRF-03,Transformer,56.64,28.24,2.09,Normal
2024-01-06 12:20:00,TRF-04,Transformer,54.08,24.61,2.159,Normal
2024-01-06 12:25:00,TRF-05,Transformer,56.87,33.47,2.019,Normal
2024-01-06 12:30:00,TRF-01,Transformer,61.22,41.71,1.91,Normal
2024-01-06 12:35:00,TRF-02,Transformer,59.41,39.04,2.013,Normal
2024-01-06 12:40:00,TRF-03,Transformer,65.76,56.53,2.208,Normal
2024-01-06 12:45:00,TRF-04,Transformer,69.12,67.37,2.158,Normal
2024-01-06 12:50:00,TRF-05,Transformer,80.34,88.58,2.224,Normal
2024-01-06 12:55:00,TRF-01,Transformer,79.23,94.68,2.141,Warning
2024-01-06 13:00:00,TRF-02,Transformer,76.05,84.34,2.008,Normal
2024-01-06 13:05:00,TRF-03,Transformer,65.98,59.68,1.895,Normal
2024-01-06 13:10:00,TRF-04,Transformer,61.03,36.95,2.049,Normal
2024-01-06 13:15:00,TRF-05,Transformer,62.89,43.88,2.047,Normal
2024-01-06 13:20:00,TRF-01,Transformer,64.31,50.12,2.117,Normal
2024-01-06 13:25:00,TRF-02,Transformer,69.05,66.1,2.068,Normal
2024-01-06 13:30:00,TRF-03,Transformer,68.03,57.33,1.936,Normal
2024-01-06 13:35:00,TRF-04,Transformer,76.06,67.35,2.165,Normal
2024-01-06 13:40:00,TRF-05,Transformer,72.62,72.02,2.218,Normal
2024-01-06 13:45:00,TRF-01,Transformer,68.09,56.76,2.048,Normal
2024-01-06 13:50:00,TRF-02,Transformer,73.8,75.15,2.001,Normal
2024-01-06 13:55:00,TRF-03,Transformer,80.03,95.17,2.266,Warning
2024-01-06 14:00:00,TRF-04,Transformer,78.5,85.9,2.305,Normal
2024-01-06 14:05:00,TRF-05,Transformer,79.85,92.33,2.095,Warning
2024-01-06 14:10:00,TRF-01,Transformer,84.68,98.68,2.42,Warning
2024-01-06 14:15:00,TRF-02,Transformer,86.33,103.77,2.298,Warning
2024-01-06 14:20:00,TRF-03,Transformer,80.59,88.26,2.534,Normal
2024-01-06 14:25:00,TRF-04,Transformer,83.56,100.84,2.153,Warning
2024-01-06 14:30:00,TRF-05,Transformer,80.64,96.95,2.285,Warning
2024-01-06 14:35:00,TRF-01,Transformer,68.55,69.53,2.066,Normal
2024-01-06 14:40:00,TRF-02,Transformer,80.55,91.54,2.365,Warning
2024-01-06 14:45:00,TRF-03,Transformer,82.24,91.14,2.331,Warning
2024-01-06 14:50:00,TRF-04,Transformer,68.96,73.43,2.134,Normal
2024-01-06 14:55:00,TRF-05,Transformer,78.06,83.45,2.214,Normal
2024-01-06 15:00:00,TRF-01,Transformer,85.17,115.84,2.224,Warning
2024-01-06 15:05:00,TRF-02,Transformer,89.4,123.92,2.168,Critical
2024-01-06 15:10:00,TRF-03,Transformer,93.6,127.91,2.342,Critical
2024-01-06 15:15:00,TRF-04,Transformer,93.92,113.52,2.408,Warning
2024-01-06 15:20:00,TRF-05,Transformer,80.5,86.78,2.088,Normal
2024-01-06 15:25:00,TRF-01,Transformer,77.42,88.06,2.191,Normal
2024-01-06 15:30:00,TRF-02,Transformer,80.5,98.35,2.19,Warning
2024-01-06 15:35:00,TRF-03,Transformer,81.38,96.91,2.219,Warning
2024-01-06 15:40:00,TRF-04,Transformer,80.98,85.25,2.268,Normal
2024-01-06 15:45:00,TRF-05,Transformer,84.11,100.31,2.33,Warning
2024-01-06 15:50:00,TRF-01,Transformer,83.3,97.48,2.261,Warning
2024-01-06 15:55:00,TRF-02,Transformer,85.5,108.4,2.316,Warning
2024-01-06 16:00:00,TRF-03,Transformer,96.22,127.66,2.569,Critical
2024-01-06 16:05:00,TRF-04,Transformer,89.13,117.56,2.426,Warning
2024-01-06 16:10:00,TRF-05,Transformer,90.37,120.55,2.375,Critical
2024-01-06 16:15:00,TRF-01,Transformer,83.92,105.07,2.261,Warning
2024-01-06 16:20:00,TRF-02,Transformer,89.7,109.96,2.371,Warning
2024-01-06 16:25:00,TRF-03,Transformer,91.7,122.07,2.253,Critical
2024-01-06 16:30:00,TRF-04,Transformer,89.36,118.56,2.334,Warning
2024-01-06 16:35:00,TRF-05,Transformer,88.86,120.37,2.352,Critical
2024-01-06 16:40:00,TRF-01,Transformer,88.03,115.74,2.345,Warning
2024-01-06 16:45:00,TRF-02,Transformer,91.5,121.64,2.297,Critical
2024-01-06 16:50:00,TRF-03,Transformer,95.18,134.59,2.45,Critical
2024-01-06 16:55:00,TRF-04,Transformer,95.6,125.92,2.474,Critical
2024-01-06 17:00:00,TRF-05,Transformer,87.99,117.02,2.374,Warning
2024-01-06 17:05:00,TRF-01,Transformer,79.59,82.45,2.295,Normal
2024-01-06 17:10:00,TRF-02,Transformer,78.18,84.55,2.257,Normal
2024-01-06 17:15:00,TRF-03,Transformer,73.99,69.52,2.224,Normal
2024-01-06 17:20:00,TRF-04,Transformer,67.7,57.25,2.127,Normal
2024-01-06 17:25:00,TRF-05,Transformer,70.02,70.96,1.949,Normal
2024-01-06 17:30:00,TRF-01,Transformer,67.56,58.66,2.043,Normal
2024-01-06 17:35:00,TRF-02,Transformer,61.74,46.3,2.066,Normal
2024-01-06 17:40:00,TRF-03,Transformer,64.63,59.97,1.957,Normal
2024-01-06 17:45:00,TRF-04,Transformer,68.54,64.16,1.918,Normal
2024-01-06 17:50:00,TRF-05,Transformer,71.78,63.67,1.985,Normal
2024-01-06 17:55:00,TRF-01,Transformer,70.03,68.61,2.149,Normal
2024-01-06 18:00:00,TRF-02,Transformer,67.19,55.59,1.942,Normal
2024-01-06 18:05:00,TRF-03,Transformer,69.26,60.78,2.086,Normal
2024-01-06 18:10:00,TRF-04,Transformer,67.24,48.78,2.066,Normal
2024-01-06 18:15:00,TRF-05,Transformer,74.13,77.36,2.061,Normal
2024-01-06 18:20:00,TRF-01,Transformer,68.39,64.97,1.982,Normal
2024-01-06 18:25:00,TRF-02,Transformer,73.08,67.51,2.12,Normal
2024-01-06 18:30:00,TRF-03,Transformer,73.56,72.46,2.254,Normal
2024-01-06 18:35:00,TRF-04,Transformer,65.32,64.24,2.107,Normal
2024-01-06 18:40:00,TRF-05,Transformer,73.13,73.76,2.156,Normal
2024-01-06 18:45:00,TRF-01,Transformer,64.15,53.96,1.94,Normal
2024-01-06 18:50:00,TRF-02,Transformer,69.08,61.18,2.256,Normal
2024-01-06 18:55:00,TRF-03,Transformer,63.59,44.83,2.101,Normal
2024-01-06 19:00:00,TRF-04,Transformer,61.46,44.1,1.952,Normal
2024-01-06 19:05:00,TRF-05,Transformer,69.0,66.78,2.018,Normal
2024-01-06 19:10:00,TRF-01,Transformer,65.46,63.17,1.949,Normal
2024-01-06 19:15:00,TRF-02,Transformer,73.42,77.53,2.109,Normal
2024-01-06 19:20:00,TRF-03,Transformer,81.56,95.51,2.275,Warning
2024-01-06 19:25:00,TRF-04,Transformer,87.38,111.61,2.274,Critical
2024-01-06 19:30:00,TRF-05,Transformer,80.98,105.68,2.183,Warning
2024-01-06 19:35:00,TRF-01,Transformer,80.16,97.78,2.264,Warning
2024-01-06 19:40:00,TRF-02,Transformer,83.15,95.53,2.351,Warning
2024-01-06 19:45:00,TRF-03,Transformer,80.91,90.55,2.221,Critical
2024-01-06 19:50:00,TRF-04,Transformer,67.82,62.41,1.98,Normal
2024-01-06 19:55:00,TRF-05,Transformer,61.7,50.31,2.079,Normal
2024-01-06 20:00:00,TRF-01,Transformer,56.41,30.68,1.9,Normal
2024-01-06 20:05:00,TRF-02,Transformer,50.25,16.6,1.931,Normal
2024-01-06 20:10:00,TRF-03,Transformer,61.54,43.36,2.085,Normal
2024-01-06 20:15:00,TRF-04,Transformer,62.19,46.66,1.82,Normal
2024-01-06 20:20:00,TRF-05,Transformer,63.37,49.14,1.988,Normal
2024-01-06 20:25:00,TRF-01,Transformer,58.16,35.51,1.95,Normal
2024-01-06 20:30:00,TRF-02,Transformer,67.79,59.0,2.046,Normal
2024-01-06 20:35:00,TRF-03,Transformer,62.68,46.63,2.033,Normal
2024-01-06 20:40:00,TRF-04,Transformer,58.04,35.97,1.961,Normal
2024-01-06 20:45:00,TRF-05,Transformer,57.95,28.99,2.045,Normal
2024-01-06 20:50:00,TRF-01,Transformer,63.62,45.61,2.098,Normal
2024-01-06 20:55:00,TRF-02,Transformer,68.28,58.93,2.124,Normal
2024-01-06 21:00:00,TRF-03,Transformer,62.24,52.09,2.016,Normal
2024-01-06 21:05:00,TRF-04,Transformer,65.03,53.51,2.135,Normal
2024-01-06 21:10:00,TRF-05,Transformer,67.64,55.54,1.987,Normal
2024-01-06 21:15:00,TRF-01,Transformer,63.1,46.11,2.013,Normal
2024-01-06 21:20:00,TRF-02,Transformer,63.25,46.16,1.918,Normal
2024-01-06 21:25:00,TRF-03,Transformer,57.09,30.48,1.982,Normal
2024-01-06 21:30:00,TRF-04,Transformer,64.67,50.56,1.942,Normal
2024-01-06 21:35:00,TRF-05,Transformer,61.68,46.31,2.094,Normal
2024-01-06 21:40:00,TRF-01,Transformer,63.83,54.1,1.922,Normal
2024-01-06 21:45:00,TRF-02,Transformer,65.15,53.24,1.94,Normal
2024-01-06 21:50:00,TRF-03,Transformer,52.64,23.24,2.008,Normal
2024-01-06 21:55:00,TRF-04,Transformer,53.38,27.55,1.919,Normal
2024-01-06 22:00:00,TRF-05,Transformer,69.11,54.56,2.098,Normal
2024-01-06 22:05:00,TRF-01,Transformer,62.81,50.01,2.033,Normal
2024-01-06 22:10:00,TRF-02,Transformer,61.32,40.68,2.08,Normal
2024-01-06 22:15:00,TRF-03,Transformer,60.13,40.32,2.078,Normal
2024-01-06 22:20:00,TRF-04,Transformer,58.66,44.24,1.915,Normal
2024-01-06 22:25:00,TRF-05,Transformer,60.05,38.97,2.026,Normal
2024-01-06 22:30:00,TRF-01,Transformer,58.67,39.58,2.021,Normal
2024-01-06 22:35:00,TRF-02,Transformer,61.54,46.08,1.978,Normal
2024-01-06 22:40:00,TRF-03,Transformer,69.47,59.82,2.141,Normal
2024-01-06 22:45:00,TRF-04,Transformer,72.15,76.3,2.016,Normal
2024-01-06 22:50:00,TRF-05,Transformer,77.66,88.06,2.183,Normal
2024-01-06 22:55:00,TRF-01,Transformer,82.32,101.82,2.348,Warning
2024-01-06 23:00:00,TRF-02,Transformer,82.63,97.16,2.295,Warning
2024-01-06 23:05:00,TRF-03,Transformer,82.1,104.71,2.356,Warning
2024-01-06 23:10:00,TRF-04,Transformer,72.09,85.67,2.174,Normal
2024-01-06 23:15:00,TRF-05,Transformer,79.88,86.99,2.18,Normal
2024-01-06 23:20:00,TRF-01,Transformer,76.75,77.31,2.167,Normal
2024-01-06 23:25:00,TRF-02,Transformer,81.17,94.85,2.268,Warning
2024-01-06 23:30:00,TRF-03,Transformer,80.68,78.23,2.35,Normal
2024-01-06 23:35:00,TRF-04,Transformer,71.68,66.96,2.021,Normal
2024-01-06 23:40:00,TRF-05,Transformer,68.54,61.3,1.985,Normal
2024-01-06 23:45:00,TRF-01,Transformer,63.76,45.99,2.011,Normal
2024-01-06 23:50:00,TRF-02,Transformer,58.6,40.24,2.006,Normal
2024-01-06 23:55:00,TRF-03,Transformer,68.71,66.31,2.067,Normal
2024-01-07 00:00:00,TRF-04,Transformer,66.77,61.14,2.028,Normal
2024-01-07 00:05:00,TRF-05,Transformer,63.98,46.84,1.996,Normal
2024-01-07 00:10:00,TRF-01,Transformer,71.09,70.52,2.106,Normal
2024-01-07 00:15:00,TRF-02,Transformer,77.42,81.81,2.085,Normal
2024-01-07 00:20:00,TRF-03,Transformer,69.73,63.88,2.178,Normal
2024-01-07 00:25:00,TRF-04,Transformer,70.7,65.01,2.088,Normal
2024-01-07 00:30:00,TRF-05,Transformer,69.59,61.84,2.105,Normal
2024-01-07 00:35:00,TRF-01,Transformer,69.3,60.58,1.896,Normal
2024-01-07 00:40:00,TRF-02,Transformer,60.66,47.66,2.08,Normal
2024-01-07 00:45:00,TRF-03,Transformer,55.41,33.08,2.032,Normal
2024-01-07 00:50:00,TRF-04,Transformer,48.3,9.82,1.92,Normal
2024-01-07 00:55:00,TRF-05,Transformer,57.02,30.33,2.016,Normal
2024-01-07 01:00:00,TRF-01,Transformer,47.9,1.32,1.95,Normal
2024-01-07 01:05:00,TRF-02,Transformer,48.63,5.1,2.028,Normal
2024-01-07 01:10:00,TRF-03,Transformer,45.44,3.17,2.064,Normal
2024-01-07 01:15:00,TRF-04,Transformer,51.63,15.55,2.003,Normal
2024-01-07 01:20:00,TRF-05,Transformer,45.3,0.0,1.952,Normal
2024-01-07 01:25:00,TRF-01,Transformer,44.78,1.9,2.061,Normal
2024-01-07 01:30:00,TRF-02,Transformer,44.75,0.0,1.994,Normal
2024-01-07 01:35:00,TRF-03,Transformer,55.97,27.86,2.021,Normal
2024-01-07 01:40:00,TRF-04,Transformer,54.28,29.71,2.103,Normal
2024-01-07 01:45:00,TRF-05,Transformer,55.7,27.71,1.984,Normal
2024-01-07 01:50:00,TRF-01,Transformer,54.17,22.62,2.019,Normal
2024-01-07 01:55:00,TRF-02,Transformer,55.97,26.08,2.043,Normal
2024-01-07 02:00:00,TRF-03,Transformer,50.52,12.19,2.108,Normal
2024-01-07 02:05:00,TRF-04,Transformer,51.87,15.14,1.987,Normal
2024-01-07 02:10:00,TRF-05,Transformer,48.24,12.18,2.133,Normal
2024-01-07 02:15:00,TRF-01,Transformer,46.75,5.35,1.962,Normal
2024-01-07 02:20:00,TRF-02,Transformer,43.05,0.0,2.027,Normal
2024-01-07 02:25:00,TRF-03,Transformer,45.17,0.0,1.879,Normal
2024-01-07 02:30:00,TRF-04,Transformer,49.22,9.65,1.96,Normal
2024-01-07 02:35:00,TRF-05,Transformer,48.03,0.0,1.954,Normal
2024-01-07 02:40:00,TRF-01,Transformer,44.51,0.0,1.93,Warning
2024-01-07 02:45:00,TRF-02,Transformer,46.44,0.0,1.97,Normal
2024-01-07 02:50:00,TRF-03,Transformer,44.18,0.0,2.057,Normal
2024-01-07 02:55:00,TRF-04,Transformer,47.95,12.28,2.05,Normal
2024-01-07 03:00:00,TRF-05,Transformer,48.33,3.35,2.045,Normal
2024-01-07 03:05:00,TRF-01,Transformer,57.31,30.03,2.07,Normal
2024-01-07 03:10:00,TRF-02,Transformer,53.83,17.42,2.097,Normal
2024-01-07 03:15:00,TRF-03,Transformer,60.8,39.83,2.072,Normal
2024-01-07 03:20:00,TRF-04,Transformer,55.73,31.56,2.062,Normal
2024-01-07 03:25:00,TRF-05,Transformer,55.64,31.77,1.971,Normal
2024-01-07 03:30:00,TRF-01,Transformer,59.53,51.31,2.032,Normal
2024-01-07 03:35:00,TRF-02,Transformer,58.84,38.94,2.089,Normal
2024-01-07 03:40:00,TRF-03,Transformer,62.42,44.26,2.09,Normal
2024-01-07 03:45:00,TRF-04,Transformer,67.07,62.98,2.115,Normal
2024-01-07 03:50:00,TRF-05,Transformer,72.24,62.18,2.171,Normal
2024-01-07 03:55:00,TRF-01,Transformer,62.58,43.06,2.014,Normal
2024-01-07 04:00:00,TRF-02,Transformer,72.32,74.43,2.172,Normal
2024-01-07 04:05:00,TRF-03,Transformer,69.91,72.75,2.037,Normal
2024-01-07 04:10:00,TRF-04,Transformer,69.55,73.07,2.009,Normal
2024-01-07 04:15:00,TRF-05,Transformer,67.46,56.3,2.077,Normal
2024-01-07 04:20:00,TRF-01,Transformer,63.09,47.39,2.014,Normal
2024-01-07 04:25:00,TRF-02,Transformer,65.54,62.59,1.978,Normal
2024-01-07 04:30:00,TRF-03,Transformer,67.72,62.87,1.986,Normal
2024-01-07 04:35:00,TRF-04,Transformer,74.76,75.4,2.069,Normal
